menu_item,category_item,class_item,month,year,month,year
Hot Bottled Water Water Small,Water,Non-Carbonated Beverages,1,2010,2,2010
Iced Bottled Water Water Small,Water,Non-Carbonated Beverages,1,2010,2,2010
Hot Bottled Water Water Medium,Water,Non-Carbonated Beverages,1,2010,2,2010
Iced Bottled Water Water Medium,Water,Non-Carbonated Beverages,1,2010,2,2010
Hot Bottled Water Water Large,Water,Non-Carbonated Beverages,1,2010,2,2010
Iced Bottled Water Water Large,Water,Non-Carbonated Beverages,1,2010,2,2010
Iced Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Tea Tea Extra Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Tea Tea King Size,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Tea Tea Family Size,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Iced Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Iced Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Cold Iced Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Iced Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Iced Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Iced Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Iced Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Iced Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Iced Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Sweet Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Sweet Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Sweet Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Sweet Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Sweet Tea Tea Extra Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Sweet Tea Tea King Size,Tea,Non-Carbonated Beverages,1,2010,2,2010
Sweet Tea Tea Family Size,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Sweet Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Sweet Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Cold Sweet Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Sweet Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Sweet Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Sweet Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Sweet Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Sweet Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Sweet Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Green Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Green Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Green Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Green Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Green Tea Tea Extra Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Green Tea Tea King Size,Tea,Non-Carbonated Beverages,1,2010,2,2010
Green Tea Tea Family Size,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Green Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Green Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Cold Green Tea Tea,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Green Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Green Tea Tea Small,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Green Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Green Tea Tea Medium,Tea,Non-Carbonated Beverages,1,2010,2,2010
Hot Green Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Iced Green Tea Tea Large,Tea,Non-Carbonated Beverages,1,2010,2,2010
Regular Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Regular Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Regular Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Regular Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Regular Milk Milk Extra Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Regular Milk Milk King Size,Milk,Non-Carbonated Beverages,1,2010,2,2010
Regular Milk Milk Family Size,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Regular Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Regular Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Cold Regular Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Regular Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Regular Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Regular Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Regular Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Regular Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Regular Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Chocolate Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Chocolate Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Chocolate Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Chocolate Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Chocolate Milk Milk Extra Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Chocolate Milk Milk King Size,Milk,Non-Carbonated Beverages,1,2010,2,2010
Chocolate Milk Milk Family Size,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Chocolate Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Chocolate Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Cold Chocolate Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Chocolate Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Chocolate Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Chocolate Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Chocolate Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Chocolate Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Chocolate Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Strawberry Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Strawberry Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Strawberry Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Strawberry Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Strawberry Milk Milk Extra Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Strawberry Milk Milk King Size,Milk,Non-Carbonated Beverages,1,2010,2,2010
Strawberry Milk Milk Family Size,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Strawberry Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Strawberry Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Cold Strawberry Milk Milk,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Strawberry Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Strawberry Milk Milk Small,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Strawberry Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Strawberry Milk Milk Medium,Milk,Non-Carbonated Beverages,1,2010,2,2010
Hot Strawberry Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Iced Strawberry Milk Milk Large,Milk,Non-Carbonated Beverages,1,2010,2,2010
Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Energy Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Energy Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Energy Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Energy Drink Sports Drinks Extra Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Energy Drink Sports Drinks King Size,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Energy Drink Sports Drinks Family Size,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Cold Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Energy Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Energy Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Energy Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Energy Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Energy Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Energy Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Electrolyte Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Electrolyte Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Electrolyte Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Electrolyte Drink Sports Drinks Extra Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Electrolyte Drink Sports Drinks King Size,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Electrolyte Drink Sports Drinks Family Size,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Cold Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Electrolyte Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Electrolyte Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Electrolyte Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Electrolyte Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Hot Electrolyte Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Iced Electrolyte Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,1,2010,2,2010
Americano Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Extra Large,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee King Size,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Family Size,Hot Coffee,Coffee,1,2010,2,2010
Hot Americano Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Iced Americano Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cold Americano Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Extra Crispy,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee No Mayo,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Extra Cheese,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Spicy,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee Mild,Hot Coffee,Coffee,1,2010,2,2010
Americano Hot Coffee BBQ,Hot Coffee,Coffee,1,2010,2,2010
Hot Americano Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Iced Americano Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Hot Americano Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Iced Americano Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Hot Americano Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Iced Americano Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Extra Large,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee King Size,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Family Size,Hot Coffee,Coffee,1,2010,2,2010
Hot Latte Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Iced Latte Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cold Latte Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Extra Crispy,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee No Mayo,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Extra Cheese,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Spicy,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee Mild,Hot Coffee,Coffee,1,2010,2,2010
Latte Hot Coffee BBQ,Hot Coffee,Coffee,1,2010,2,2010
Hot Latte Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Iced Latte Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Hot Latte Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Iced Latte Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Hot Latte Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Iced Latte Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Extra Large,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee King Size,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Family Size,Hot Coffee,Coffee,1,2010,2,2010
Hot Cappuccino Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Iced Cappuccino Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cold Cappuccino Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Extra Crispy,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee No Mayo,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Extra Cheese,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Spicy,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee Mild,Hot Coffee,Coffee,1,2010,2,2010
Cappuccino Hot Coffee BBQ,Hot Coffee,Coffee,1,2010,2,2010
Hot Cappuccino Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Iced Cappuccino Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Hot Cappuccino Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Iced Cappuccino Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Hot Cappuccino Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Iced Cappuccino Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Extra Large,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee King Size,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Family Size,Hot Coffee,Coffee,1,2010,2,2010
Hot Premium Roast Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Iced Premium Roast Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cold Premium Roast Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Extra Crispy,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee No Mayo,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Extra Cheese,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Spicy,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee Mild,Hot Coffee,Coffee,1,2010,2,2010
Premium Roast Hot Coffee BBQ,Hot Coffee,Coffee,1,2010,2,2010
Hot Premium Roast Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Iced Premium Roast Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Hot Premium Roast Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Iced Premium Roast Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Hot Premium Roast Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Iced Premium Roast Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Extra Large,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee King Size,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Family Size,Hot Coffee,Coffee,1,2010,2,2010
Hot Vanilla Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Iced Vanilla Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cold Vanilla Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Extra Crispy,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee No Mayo,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Extra Cheese,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Spicy,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee Mild,Hot Coffee,Coffee,1,2010,2,2010
Vanilla Hot Coffee BBQ,Hot Coffee,Coffee,1,2010,2,2010
Hot Vanilla Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Iced Vanilla Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Hot Vanilla Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Iced Vanilla Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Hot Vanilla Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Iced Vanilla Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Extra Large,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee King Size,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Family Size,Hot Coffee,Coffee,1,2010,2,2010
Hot Caramel Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Iced Caramel Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Cold Caramel Hot Coffee,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Extra Crispy,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee No Mayo,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Extra Cheese,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Spicy,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee Mild,Hot Coffee,Coffee,1,2010,2,2010
Caramel Hot Coffee BBQ,Hot Coffee,Coffee,1,2010,2,2010
Hot Caramel Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Iced Caramel Hot Coffee Small,Hot Coffee,Coffee,1,2010,2,2010
Hot Caramel Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Iced Caramel Hot Coffee Medium,Hot Coffee,Coffee,1,2010,2,2010
Hot Caramel Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Iced Caramel Hot Coffee Large,Hot Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Small,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Medium,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Large,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Extra Large,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee King Size,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Family Size,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Americano Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Americano Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Cold Iced Americano Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Extra Crispy,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee No Mayo,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Extra Cheese,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Spicy,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee Mild,Iced Coffee,Coffee,1,2010,2,2010
Iced Americano Iced Coffee BBQ,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Americano Iced Coffee Small,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Americano Iced Coffee Small,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Americano Iced Coffee Medium,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Americano Iced Coffee Medium,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Americano Iced Coffee Large,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Americano Iced Coffee Large,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Small,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Medium,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Large,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Extra Large,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee King Size,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Family Size,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Latte Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Latte Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Cold Iced Latte Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Extra Crispy,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee No Mayo,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Extra Cheese,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Spicy,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee Mild,Iced Coffee,Coffee,1,2010,2,2010
Iced Latte Iced Coffee BBQ,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Latte Iced Coffee Small,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Latte Iced Coffee Small,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Latte Iced Coffee Medium,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Latte Iced Coffee Medium,Iced Coffee,Coffee,1,2010,2,2010
Hot Iced Latte Iced Coffee Large,Iced Coffee,Coffee,1,2010,2,2010
Iced Iced Latte Iced Coffee Large,Iced Coffee,Coffee,1,2010,2,2010
Frappe Iced Coffee,Iced Coffee,Coffee,1,2010,2,2010
Frappe Iced Coffee Small,Iced Coffee,Coffee,1,2010,2,2010
