menu_item,category_item,class_item,Unnamed: 3,item_id,Unnamed: 5,3NF,menu_item_code,category_item_code,class_item_code
Bottled Water Water King Size,Water,Non-Carbonated Beverages,,,,,BWWKS,W,NB
Bottled Water Water Family Size,Water,Non-Carbonated Beverages,,,,,BWWFS,W,NB
Hot Bottled Water Water,Water,Non-Carbonated Beverages,,,,,HBWW,W,NB
Iced Bottled Water Water,Water,Non-Carbonated Beverages,,,,,IBWW,W,NB
Cold Bottled Water Water,Water,Non-Carbonated Beverages,,,,,CBWW,W,NB
Hot Bottled Water Water Small,Water,Non-Carbonated Beverages,,,,,HBWWS,W,NB
Iced Bottled Water Water Small,Water,Non-Carbonated Beverages,,,,,IBWWS,W,NB
Hot Bottled Water Water Medium,Water,Non-Carbonated Beverages,,,,,HBWWM,W,NB
Iced Bottled Water Water Medium,Water,Non-Carbonated Beverages,,,,,IBWWM,W,NB
Hot Bottled Water Water Large,Water,Non-Carbonated Beverages,,,,,HBWWL,W,NB
Iced Bottled Water Water Large,Water,Non-Carbonated Beverages,,,,,IBWWL,W,NB
Iced Tea Tea,Tea,Non-Carbonated Beverages,,,,,ITT,T,NB
Iced Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,ITTS,T,NB
Iced Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,ITTM,T,NB
Iced Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,ITTL,T,NB
Iced Tea Tea Extra Large,Tea,Non-Carbonated Beverages,,,,,ITTEL,T,NB
Iced Tea Tea King Size,Tea,Non-Carbonated Beverages,,,,,ITTKS,T,NB
Iced Tea Tea Family Size,Tea,Non-Carbonated Beverages,,,,,ITTFS,T,NB
Hot Iced Tea Tea,Tea,Non-Carbonated Beverages,,,,,HITT,T,NB
Iced Iced Tea Tea,Tea,Non-Carbonated Beverages,,,,,IITT,T,NB
Cold Iced Tea Tea,Tea,Non-Carbonated Beverages,,,,,CITT,T,NB
Hot Iced Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,HITTS,T,NB
Iced Iced Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,IITTS,T,NB
Hot Iced Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,HITTM,T,NB
Iced Iced Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,IITTM,T,NB
Hot Iced Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,HITTL,T,NB
Iced Iced Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,IITTL,T,NB
Sweet Tea Tea,Tea,Non-Carbonated Beverages,,,,,STT,T,NB
Sweet Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,STTS,T,NB
Sweet Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,STTM,T,NB
Sweet Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,STTL,T,NB
Sweet Tea Tea Extra Large,Tea,Non-Carbonated Beverages,,,,,STTEL,T,NB
Sweet Tea Tea King Size,Tea,Non-Carbonated Beverages,,,,,STTKS,T,NB
Sweet Tea Tea Family Size,Tea,Non-Carbonated Beverages,,,,,STTFS,T,NB
Hot Sweet Tea Tea,Tea,Non-Carbonated Beverages,,,,,HSTT,T,NB
Iced Sweet Tea Tea,Tea,Non-Carbonated Beverages,,,,,ISTT,T,NB
Cold Sweet Tea Tea,Tea,Non-Carbonated Beverages,,,,,CSTT,T,NB
Hot Sweet Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,HSTTS,T,NB
Iced Sweet Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,ISTTS,T,NB
Hot Sweet Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,HSTTM,T,NB
Iced Sweet Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,ISTTM,T,NB
Hot Sweet Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,HSTTL,T,NB
Iced Sweet Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,ISTTL,T,NB
Green Tea Tea,Tea,Non-Carbonated Beverages,,,,,GTT,T,NB
Green Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,GTTS,T,NB
Green Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,GTTM,T,NB
Green Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,GTTL,T,NB
Green Tea Tea Extra Large,Tea,Non-Carbonated Beverages,,,,,GTTEL,T,NB
Green Tea Tea King Size,Tea,Non-Carbonated Beverages,,,,,GTTKS,T,NB
Green Tea Tea Family Size,Tea,Non-Carbonated Beverages,,,,,GTTFS,T,NB
Hot Green Tea Tea,Tea,Non-Carbonated Beverages,,,,,HGTT,T,NB
Iced Green Tea Tea,Tea,Non-Carbonated Beverages,,,,,IGTT,T,NB
Cold Green Tea Tea,Tea,Non-Carbonated Beverages,,,,,CGTT,T,NB
Hot Green Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,HGTTS,T,NB
Iced Green Tea Tea Small,Tea,Non-Carbonated Beverages,,,,,IGTTS,T,NB
Hot Green Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,HGTTM,T,NB
Iced Green Tea Tea Medium,Tea,Non-Carbonated Beverages,,,,,IGTTM,T,NB
Hot Green Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,HGTTL,T,NB
Iced Green Tea Tea Large,Tea,Non-Carbonated Beverages,,,,,IGTTL,T,NB
Regular Milk Milk,Milk,Non-Carbonated Beverages,,,,,RMM,M,NB
Regular Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,RMMS,M,NB
Regular Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,RMMM,M,NB
Regular Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,RMML,M,NB
Regular Milk Milk Extra Large,Milk,Non-Carbonated Beverages,,,,,RMMEL,M,NB
Regular Milk Milk King Size,Milk,Non-Carbonated Beverages,,,,,RMMKS,M,NB
Regular Milk Milk Family Size,Milk,Non-Carbonated Beverages,,,,,RMMFS,M,NB
Hot Regular Milk Milk,Milk,Non-Carbonated Beverages,,,,,HRMM,M,NB
Iced Regular Milk Milk,Milk,Non-Carbonated Beverages,,,,,IRMM,M,NB
Cold Regular Milk Milk,Milk,Non-Carbonated Beverages,,,,,CRMM,M,NB
Hot Regular Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,HRMMS,M,NB
Iced Regular Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,IRMMS,M,NB
Hot Regular Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,HRMMM,M,NB
Iced Regular Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,IRMMM,M,NB
Hot Regular Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,HRMML,M,NB
Iced Regular Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,IRMML,M,NB
Chocolate Milk Milk,Milk,Non-Carbonated Beverages,,,,,CMM,M,NB
Chocolate Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,CMMS,M,NB
Chocolate Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,CMMM,M,NB
Chocolate Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,CMML,M,NB
Chocolate Milk Milk Extra Large,Milk,Non-Carbonated Beverages,,,,,CMMEL,M,NB
Chocolate Milk Milk King Size,Milk,Non-Carbonated Beverages,,,,,CMMKS,M,NB
Chocolate Milk Milk Family Size,Milk,Non-Carbonated Beverages,,,,,CMMFS,M,NB
Hot Chocolate Milk Milk,Milk,Non-Carbonated Beverages,,,,,HCMM,M,NB
Iced Chocolate Milk Milk,Milk,Non-Carbonated Beverages,,,,,ICMM,M,NB
Cold Chocolate Milk Milk,Milk,Non-Carbonated Beverages,,,,,CCMM,M,NB
Hot Chocolate Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,HCMMS,M,NB
Iced Chocolate Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,ICMMS,M,NB
Hot Chocolate Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,HCMMM,M,NB
Iced Chocolate Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,ICMMM,M,NB
Hot Chocolate Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,HCMML,M,NB
Iced Chocolate Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,ICMML,M,NB
Strawberry Milk Milk,Milk,Non-Carbonated Beverages,,,,,SMM,M,NB
Strawberry Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,SMMS,M,NB
Strawberry Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,SMMM,M,NB
Strawberry Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,SMML,M,NB
Strawberry Milk Milk Extra Large,Milk,Non-Carbonated Beverages,,,,,SMMEL,M,NB
Strawberry Milk Milk King Size,Milk,Non-Carbonated Beverages,,,,,SMMKS,M,NB
Strawberry Milk Milk Family Size,Milk,Non-Carbonated Beverages,,,,,SMMFS,M,NB
Hot Strawberry Milk Milk,Milk,Non-Carbonated Beverages,,,,,HSMM,M,NB
Iced Strawberry Milk Milk,Milk,Non-Carbonated Beverages,,,,,ISMM,M,NB
Cold Strawberry Milk Milk,Milk,Non-Carbonated Beverages,,,,,CSMM,M,NB
Hot Strawberry Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,HSMMS,M,NB
Iced Strawberry Milk Milk Small,Milk,Non-Carbonated Beverages,,,,,ISMMS,M,NB
Hot Strawberry Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,HSMMM,M,NB
Iced Strawberry Milk Milk Medium,Milk,Non-Carbonated Beverages,,,,,ISMMM,M,NB
Hot Strawberry Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,HSMML,M,NB
Iced Strawberry Milk Milk Large,Milk,Non-Carbonated Beverages,,,,,ISMML,M,NB
Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,EDSD,SD,NB
Energy Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDS,SD,NB
Energy Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDM,SD,NB
Energy Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDL,SD,NB
Energy Drink Sports Drinks Extra Large,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDEL,SD,NB
Energy Drink Sports Drinks King Size,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDKS,SD,NB
Energy Drink Sports Drinks Family Size,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDFS,SD,NB
Hot Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSD,SD,NB
Iced Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSD,SD,NB
Cold Energy Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,CEDSD,SD,NB
Hot Energy Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSDS,SD,NB
Iced Energy Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSDS,SD,NB
Hot Energy Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSDM,SD,NB
Iced Energy Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSDM,SD,NB
Hot Energy Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSDL,SD,NB
Iced Energy Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSDL,SD,NB
Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,EDSD,SD,NB
Electrolyte Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDS,SD,NB
Electrolyte Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDM,SD,NB
Electrolyte Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDL,SD,NB
Electrolyte Drink Sports Drinks Extra Large,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDEL,SD,NB
Electrolyte Drink Sports Drinks King Size,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDKS,SD,NB
Electrolyte Drink Sports Drinks Family Size,Sports Drinks,Non-Carbonated Beverages,,,,,EDSDFS,SD,NB
Hot Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSD,SD,NB
Iced Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSD,SD,NB
Cold Electrolyte Drink Sports Drinks,Sports Drinks,Non-Carbonated Beverages,,,,,CEDSD,SD,NB
Hot Electrolyte Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSDS,SD,NB
Iced Electrolyte Drink Sports Drinks Small,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSDS,SD,NB
Hot Electrolyte Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSDM,SD,NB
Iced Electrolyte Drink Sports Drinks Medium,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSDM,SD,NB
Hot Electrolyte Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,,,,,HEDSDL,SD,NB
Iced Electrolyte Drink Sports Drinks Large,Sports Drinks,Non-Carbonated Beverages,,,,,IEDSDL,SD,NB
Americano Hot Coffee,Hot Coffee,Coffee,,,,,AHC,HC,C
Americano Hot Coffee Small,Hot Coffee,Coffee,,,,,AHCS,HC,C
Americano Hot Coffee Medium,Hot Coffee,Coffee,,,,,AHCM,HC,C
Americano Hot Coffee Large,Hot Coffee,Coffee,,,,,AHCL,HC,C
Americano Hot Coffee Extra Large,Hot Coffee,Coffee,,,,,AHCEL,HC,C
Americano Hot Coffee King Size,Hot Coffee,Coffee,,,,,AHCKS,HC,C
Americano Hot Coffee Family Size,Hot Coffee,Coffee,,,,,AHCFS,HC,C
Hot Americano Hot Coffee,Hot Coffee,Coffee,,,,,HAHC,HC,C
Iced Americano Hot Coffee,Hot Coffee,Coffee,,,,,IAHC,HC,C
Cold Americano Hot Coffee,Hot Coffee,Coffee,,,,,CAHC,HC,C
Americano Hot Coffee Extra Crispy,Hot Coffee,Coffee,,,,,AHCEC,HC,C
Americano Hot Coffee No Mayo,Hot Coffee,Coffee,,,,,AHCNM,HC,C
Americano Hot Coffee Extra Cheese,Hot Coffee,Coffee,,,,,AHCEC,HC,C
Americano Hot Coffee Spicy,Hot Coffee,Coffee,,,,,AHCS,HC,C
Americano Hot Coffee Mild,Hot Coffee,Coffee,,,,,AHCM,HC,C
Americano Hot Coffee BBQ,Hot Coffee,Coffee,,,,,AHCB,HC,C
Hot Americano Hot Coffee Small,Hot Coffee,Coffee,,,,,HAHCS,HC,C
Iced Americano Hot Coffee Small,Hot Coffee,Coffee,,,,,IAHCS,HC,C
Hot Americano Hot Coffee Medium,Hot Coffee,Coffee,,,,,HAHCM,HC,C
Iced Americano Hot Coffee Medium,Hot Coffee,Coffee,,,,,IAHCM,HC,C
Hot Americano Hot Coffee Large,Hot Coffee,Coffee,,,,,HAHCL,HC,C
Iced Americano Hot Coffee Large,Hot Coffee,Coffee,,,,,IAHCL,HC,C
Latte Hot Coffee,Hot Coffee,Coffee,,,,,LHC,HC,C
Latte Hot Coffee Small,Hot Coffee,Coffee,,,,,LHCS,HC,C
Latte Hot Coffee Medium,Hot Coffee,Coffee,,,,,LHCM,HC,C
Latte Hot Coffee Large,Hot Coffee,Coffee,,,,,LHCL,HC,C
Latte Hot Coffee Extra Large,Hot Coffee,Coffee,,,,,LHCEL,HC,C
Latte Hot Coffee King Size,Hot Coffee,Coffee,,,,,LHCKS,HC,C
Latte Hot Coffee Family Size,Hot Coffee,Coffee,,,,,LHCFS,HC,C
Hot Latte Hot Coffee,Hot Coffee,Coffee,,,,,HLHC,HC,C
Iced Latte Hot Coffee,Hot Coffee,Coffee,,,,,ILHC,HC,C
Cold Latte Hot Coffee,Hot Coffee,Coffee,,,,,CLHC,HC,C
Latte Hot Coffee Extra Crispy,Hot Coffee,Coffee,,,,,LHCEC,HC,C
Latte Hot Coffee No Mayo,Hot Coffee,Coffee,,,,,LHCNM,HC,C
Latte Hot Coffee Extra Cheese,Hot Coffee,Coffee,,,,,LHCEC,HC,C
Latte Hot Coffee Spicy,Hot Coffee,Coffee,,,,,LHCS,HC,C
Latte Hot Coffee Mild,Hot Coffee,Coffee,,,,,LHCM,HC,C
Latte Hot Coffee BBQ,Hot Coffee,Coffee,,,,,LHCB,HC,C
Hot Latte Hot Coffee Small,Hot Coffee,Coffee,,,,,HLHCS,HC,C
Iced Latte Hot Coffee Small,Hot Coffee,Coffee,,,,,ILHCS,HC,C
Hot Latte Hot Coffee Medium,Hot Coffee,Coffee,,,,,HLHCM,HC,C
Iced Latte Hot Coffee Medium,Hot Coffee,Coffee,,,,,ILHCM,HC,C
Hot Latte Hot Coffee Large,Hot Coffee,Coffee,,,,,HLHCL,HC,C
Iced Latte Hot Coffee Large,Hot Coffee,Coffee,,,,,ILHCL,HC,C
Cappuccino Hot Coffee,Hot Coffee,Coffee,,,,,CHC,HC,C
Cappuccino Hot Coffee Small,Hot Coffee,Coffee,,,,,CHCS,HC,C
Cappuccino Hot Coffee Medium,Hot Coffee,Coffee,,,,,CHCM,HC,C
Cappuccino Hot Coffee Large,Hot Coffee,Coffee,,,,,CHCL,HC,C
Cappuccino Hot Coffee Extra Large,Hot Coffee,Coffee,,,,,CHCEL,HC,C
Cappuccino Hot Coffee King Size,Hot Coffee,Coffee,,,,,CHCKS,HC,C
Cappuccino Hot Coffee Family Size,Hot Coffee,Coffee,,,,,CHCFS,HC,C
Hot Cappuccino Hot Coffee,Hot Coffee,Coffee,,,,,HCHC,HC,C
Iced Cappuccino Hot Coffee,Hot Coffee,Coffee,,,,,ICHC,HC,C
Cold Cappuccino Hot Coffee,Hot Coffee,Coffee,,,,,CCHC,HC,C
Cappuccino Hot Coffee Extra Crispy,Hot Coffee,Coffee,,,,,CHCEC,HC,C
Cappuccino Hot Coffee No Mayo,Hot Coffee,Coffee,,,,,CHCNM,HC,C
Cappuccino Hot Coffee Extra Cheese,Hot Coffee,Coffee,,,,,CHCEC,HC,C
Cappuccino Hot Coffee Spicy,Hot Coffee,Coffee,,,,,CHCS,HC,C
Cappuccino Hot Coffee Mild,Hot Coffee,Coffee,,,,,CHCM,HC,C
Cappuccino Hot Coffee BBQ,Hot Coffee,Coffee,,,,,CHCB,HC,C
Hot Cappuccino Hot Coffee Small,Hot Coffee,Coffee,,,,,HCHCS,HC,C
Iced Cappuccino Hot Coffee Small,Hot Coffee,Coffee,,,,,ICHCS,HC,C
Hot Cappuccino Hot Coffee Medium,Hot Coffee,Coffee,,,,,HCHCM,HC,C
Iced Cappuccino Hot Coffee Medium,Hot Coffee,Coffee,,,,,ICHCM,HC,C
Hot Cappuccino Hot Coffee Large,Hot Coffee,Coffee,,,,,HCHCL,HC,C
Iced Cappuccino Hot Coffee Large,Hot Coffee,Coffee,,,,,ICHCL,HC,C
Premium Roast Hot Coffee,Hot Coffee,Coffee,,,,,PRHC,HC,C
Premium Roast Hot Coffee Small,Hot Coffee,Coffee,,,,,PRHCS,HC,C
Premium Roast Hot Coffee Medium,Hot Coffee,Coffee,,,,,PRHCM,HC,C
Premium Roast Hot Coffee Large,Hot Coffee,Coffee,,,,,PRHCL,HC,C
Premium Roast Hot Coffee Extra Large,Hot Coffee,Coffee,,,,,PRHCEL,HC,C
Premium Roast Hot Coffee King Size,Hot Coffee,Coffee,,,,,PRHCKS,HC,C
Premium Roast Hot Coffee Family Size,Hot Coffee,Coffee,,,,,PRHCFS,HC,C
Hot Premium Roast Hot Coffee,Hot Coffee,Coffee,,,,,HPRHC,HC,C
Iced Premium Roast Hot Coffee,Hot Coffee,Coffee,,,,,IPRHC,HC,C
Cold Premium Roast Hot Coffee,Hot Coffee,Coffee,,,,,CPRHC,HC,C
Premium Roast Hot Coffee Extra Crispy,Hot Coffee,Coffee,,,,,PRHCEC,HC,C
Premium Roast Hot Coffee No Mayo,Hot Coffee,Coffee,,,,,PRHCNM,HC,C
Premium Roast Hot Coffee Extra Cheese,Hot Coffee,Coffee,,,,,PRHCEC,HC,C
Premium Roast Hot Coffee Spicy,Hot Coffee,Coffee,,,,,PRHCS,HC,C
Premium Roast Hot Coffee Mild,Hot Coffee,Coffee,,,,,PRHCM,HC,C
Premium Roast Hot Coffee BBQ,Hot Coffee,Coffee,,,,,PRHCB,HC,C
Hot Premium Roast Hot Coffee Small,Hot Coffee,Coffee,,,,,HPRHCS,HC,C
Iced Premium Roast Hot Coffee Small,Hot Coffee,Coffee,,,,,IPRHCS,HC,C
Hot Premium Roast Hot Coffee Medium,Hot Coffee,Coffee,,,,,HPRHCM,HC,C
Iced Premium Roast Hot Coffee Medium,Hot Coffee,Coffee,,,,,IPRHCM,HC,C
Hot Premium Roast Hot Coffee Large,Hot Coffee,Coffee,,,,,HPRHCL,HC,C
Iced Premium Roast Hot Coffee Large,Hot Coffee,Coffee,,,,,IPRHCL,HC,C
Vanilla Hot Coffee,Hot Coffee,Coffee,,,,,VHC,HC,C
Vanilla Hot Coffee Small,Hot Coffee,Coffee,,,,,VHCS,HC,C
Vanilla Hot Coffee Medium,Hot Coffee,Coffee,,,,,VHCM,HC,C
Vanilla Hot Coffee Large,Hot Coffee,Coffee,,,,,VHCL,HC,C
Vanilla Hot Coffee Extra Large,Hot Coffee,Coffee,,,,,VHCEL,HC,C
Vanilla Hot Coffee King Size,Hot Coffee,Coffee,,,,,VHCKS,HC,C
Vanilla Hot Coffee Family Size,Hot Coffee,Coffee,,,,,VHCFS,HC,C
Hot Vanilla Hot Coffee,Hot Coffee,Coffee,,,,,HVHC,HC,C
Iced Vanilla Hot Coffee,Hot Coffee,Coffee,,,,,IVHC,HC,C
Cold Vanilla Hot Coffee,Hot Coffee,Coffee,,,,,CVHC,HC,C
Vanilla Hot Coffee Extra Crispy,Hot Coffee,Coffee,,,,,VHCEC,HC,C
Vanilla Hot Coffee No Mayo,Hot Coffee,Coffee,,,,,VHCNM,HC,C
Vanilla Hot Coffee Extra Cheese,Hot Coffee,Coffee,,,,,VHCEC,HC,C
Vanilla Hot Coffee Spicy,Hot Coffee,Coffee,,,,,VHCS,HC,C
Vanilla Hot Coffee Mild,Hot Coffee,Coffee,,,,,VHCM,HC,C
Vanilla Hot Coffee BBQ,Hot Coffee,Coffee,,,,,VHCB,HC,C
Hot Vanilla Hot Coffee Small,Hot Coffee,Coffee,,,,,HVHCS,HC,C
Iced Vanilla Hot Coffee Small,Hot Coffee,Coffee,,,,,IVHCS,HC,C
Hot Vanilla Hot Coffee Medium,Hot Coffee,Coffee,,,,,HVHCM,HC,C
Iced Vanilla Hot Coffee Medium,Hot Coffee,Coffee,,,,,IVHCM,HC,C
Hot Vanilla Hot Coffee Large,Hot Coffee,Coffee,,,,,HVHCL,HC,C
Iced Vanilla Hot Coffee Large,Hot Coffee,Coffee,,,,,IVHCL,HC,C
Caramel Hot Coffee,Hot Coffee,Coffee,,,,,CHC,HC,C
Caramel Hot Coffee Small,Hot Coffee,Coffee,,,,,CHCS,HC,C
Caramel Hot Coffee Medium,Hot Coffee,Coffee,,,,,CHCM,HC,C
Caramel Hot Coffee Large,Hot Coffee,Coffee,,,,,CHCL,HC,C
Caramel Hot Coffee Extra Large,Hot Coffee,Coffee,,,,,CHCEL,HC,C
Caramel Hot Coffee King Size,Hot Coffee,Coffee,,,,,CHCKS,HC,C
Caramel Hot Coffee Family Size,Hot Coffee,Coffee,,,,,CHCFS,HC,C
Hot Caramel Hot Coffee,Hot Coffee,Coffee,,,,,HCHC,HC,C
Iced Caramel Hot Coffee,Hot Coffee,Coffee,,,,,ICHC,HC,C
Cold Caramel Hot Coffee,Hot Coffee,Coffee,,,,,CCHC,HC,C
Caramel Hot Coffee Extra Crispy,Hot Coffee,Coffee,,,,,CHCEC,HC,C
Caramel Hot Coffee No Mayo,Hot Coffee,Coffee,,,,,CHCNM,HC,C
Caramel Hot Coffee Extra Cheese,Hot Coffee,Coffee,,,,,CHCEC,HC,C
Caramel Hot Coffee Spicy,Hot Coffee,Coffee,,,,,CHCS,HC,C
Caramel Hot Coffee Mild,Hot Coffee,Coffee,,,,,CHCM,HC,C
Caramel Hot Coffee BBQ,Hot Coffee,Coffee,,,,,CHCB,HC,C
Hot Caramel Hot Coffee Small,Hot Coffee,Coffee,,,,,HCHCS,HC,C
Iced Caramel Hot Coffee Small,Hot Coffee,Coffee,,,,,ICHCS,HC,C
Hot Caramel Hot Coffee Medium,Hot Coffee,Coffee,,,,,HCHCM,HC,C
Iced Caramel Hot Coffee Medium,Hot Coffee,Coffee,,,,,ICHCM,HC,C
Hot Caramel Hot Coffee Large,Hot Coffee,Coffee,,,,,HCHCL,HC,C
Iced Caramel Hot Coffee Large,Hot Coffee,Coffee,,,,,ICHCL,HC,C
Iced Americano Iced Coffee,Iced Coffee,Coffee,,,,,IAIC,IC,C
Iced Americano Iced Coffee Small,Iced Coffee,Coffee,,,,,IAICS,IC,C
Iced Americano Iced Coffee Medium,Iced Coffee,Coffee,,,,,IAICM,IC,C
Iced Americano Iced Coffee Large,Iced Coffee,Coffee,,,,,IAICL,IC,C
Iced Americano Iced Coffee Extra Large,Iced Coffee,Coffee,,,,,IAICEL,IC,C
Iced Americano Iced Coffee King Size,Iced Coffee,Coffee,,,,,IAICKS,IC,C
Iced Americano Iced Coffee Family Size,Iced Coffee,Coffee,,,,,IAICFS,IC,C
Hot Iced Americano Iced Coffee,Iced Coffee,Coffee,,,,,HIAIC,IC,C
Iced Iced Americano Iced Coffee,Iced Coffee,Coffee,,,,,IIAIC,IC,C
Cold Iced Americano Iced Coffee,Iced Coffee,Coffee,,,,,CIAIC,IC,C
Iced Americano Iced Coffee Extra Crispy,Iced Coffee,Coffee,,,,,IAICEC,IC,C
Iced Americano Iced Coffee No Mayo,Iced Coffee,Coffee,,,,,IAICNM,IC,C
Iced Americano Iced Coffee Extra Cheese,Iced Coffee,Coffee,,,,,IAICEC,IC,C
Iced Americano Iced Coffee Spicy,Iced Coffee,Coffee,,,,,IAICS,IC,C
Iced Americano Iced Coffee Mild,Iced Coffee,Coffee,,,,,IAICM,IC,C
Iced Americano Iced Coffee BBQ,Iced Coffee,Coffee,,,,,IAICB,IC,C
Hot Iced Americano Iced Coffee Small,Iced Coffee,Coffee,,,,,HIAICS,IC,C
Iced Iced Americano Iced Coffee Small,Iced Coffee,Coffee,,,,,IIAICS,IC,C
Hot Iced Americano Iced Coffee Medium,Iced Coffee,Coffee,,,,,HIAICM,IC,C
Iced Iced Americano Iced Coffee Medium,Iced Coffee,Coffee,,,,,IIAICM,IC,C
Hot Iced Americano Iced Coffee Large,Iced Coffee,Coffee,,,,,HIAICL,IC,C
Iced Iced Americano Iced Coffee Large,Iced Coffee,Coffee,,,,,IIAICL,IC,C
Iced Latte Iced Coffee,Iced Coffee,Coffee,,,,,ILIC,IC,C
Iced Latte Iced Coffee Small,Iced Coffee,Coffee,,,,,ILICS,IC,C
Iced Latte Iced Coffee Medium,Iced Coffee,Coffee,,,,,ILICM,IC,C
Iced Latte Iced Coffee Large,Iced Coffee,Coffee,,,,,ILICL,IC,C
Iced Latte Iced Coffee Extra Large,Iced Coffee,Coffee,,,,,ILICEL,IC,C
Iced Latte Iced Coffee King Size,Iced Coffee,Coffee,,,,,ILICKS,IC,C
Iced Latte Iced Coffee Family Size,Iced Coffee,Coffee,,,,,ILICFS,IC,C
Hot Iced Latte Iced Coffee,Iced Coffee,Coffee,,,,,HILIC,IC,C
Iced Iced Latte Iced Coffee,Iced Coffee,Coffee,,,,,IILIC,IC,C
